subID	trial	probed	truepair	foilpair	sideorder	cond	rt	resp	acc	left	right	group
80	0	fields	parks	waterfalls	0	A	2.50521087646484	f	1	parks	waterfalls	1
80	1	canyons	forests	parks	0	A	2.31730103492737	f	1	forests	parks	1
80	2	waterfalls	beaches	fields	0	B	1.84770083427429	f	1	beaches	fields	1
80	3	forests	canyons	beaches	0	B	1.2320568561554	j	0	canyons	beaches	1
80	4	parks	fields	canyons	0	B	2.17836976051331	f	1	fields	canyons	1
80	5	beaches	waterfalls	forests	1	A	2.2231707572937	j	1	forests	waterfalls	1
80	6	fields	parks	waterfalls	1	A	1.84753489494324	f	0	waterfalls	parks	1
80	7	parks	fields	canyons	1	B	1.47426986694336	j	1	canyons	fields	1
80	8	waterfalls	beaches	fields	1	B	1.84368062019348	j	1	fields	beaches	1
80	9	canyons	forests	parks	1	A	1.72432994842529	f	0	parks	forests	1
80	10	beaches	waterfalls	forests	0	A	1.04480600357056	f	1	waterfalls	forests	1
80	11	forests	canyons	beaches	1	B	1.43839693069458	f	0	beaches	canyons	1
81	0	forests	parks	mountains	1	A	4.83260154724121	f	0	mountains	parks	0
81	1	fields	deserts	waterfalls	0	B	4.93990921974182	j	0	deserts	waterfalls	0
81	2	waterfalls	mountains	fields	1	A	3.01103210449219	j	1	fields	mountains	0
81	3	mountains	waterfalls	forests	0	B	2.27979183197021	f	1	waterfalls	forests	0
81	4	parks	forests	deserts	1	B	2.31355214118958	j	1	deserts	forests	0
81	5	deserts	fields	parks	1	A	2.41959404945374	j	1	parks	fields	0
81	6	forests	parks	mountains	0	A	2.62367582321167	f	1	parks	mountains	0
81	7	waterfalls	mountains	fields	1	A	1.81582450866699	j	1	fields	mountains	0
81	8	parks	forests	deserts	0	B	2.42232036590576	f	1	forests	deserts	0
81	9	mountains	waterfalls	forests	0	B	1.39042901992798	f	1	waterfalls	forests	0
81	10	deserts	fields	parks	1	A	2.36564373970032	f	0	parks	fields	0
81	11	fields	deserts	waterfalls	0	B	2.9472496509552	f	1	deserts	waterfalls	0
82	0	parks	deserts	canyons	1	B	NaN	MISSING	NaN	canyons	deserts	0
82	1	beaches	lakes	waterfalls	1	A	2.09487628936768	j	1	waterfalls	lakes	0
82	2	deserts	parks	lakes	0	A	2.62006664276123	f	1	parks	lakes	0
82	3	lakes	beaches	deserts	0	B	1.20262956619263	f	1	beaches	deserts	0
82	4	waterfalls	canyons	beaches	0	B	1.42057871818542	j	0	canyons	beaches	0
82	5	canyons	waterfalls	parks	1	A	1.49694895744324	j	1	parks	waterfalls	0
82	6	waterfalls	canyons	beaches	1	B	1.2359459400177	f	0	beaches	canyons	0
82	7	lakes	beaches	deserts	1	B	0.870666980743408	j	1	deserts	beaches	0
82	8	beaches	lakes	waterfalls	1	A	1.96317791938782	j	1	waterfalls	lakes	0
82	9	deserts	parks	lakes	0	A	1.49415373802185	f	1	parks	lakes	0
82	10	parks	deserts	canyons	0	B	1.30073189735413	f	1	deserts	canyons	0
82	11	canyons	waterfalls	parks	0	A	2.20679807662964	j	0	waterfalls	parks	0
83	0	mountains	marshes	canyons	0	A	4.94517183303833	j	0	marshes	canyons	0
83	1	waterfalls	beaches	marshes	0	A	2.29432702064514	f	1	beaches	marshes	0
83	2	beaches	waterfalls	bridges	0	B	-1.03895616531372	f	1	waterfalls	bridges	0
83	3	marshes	mountains	waterfalls	0	B	2.86312294006348	f	1	mountains	waterfalls	0
83	4	canyons	bridges	mountains	0	B	2.58607792854309	j	0	bridges	mountains	0
83	5	bridges	canyons	beaches	1	A	4.59285569190979	f	0	beaches	canyons	0
83	6	canyons	bridges	mountains	0	B	2.17954683303833	j	0	bridges	mountains	0
83	7	bridges	canyons	beaches	1	A	3.39499282836914	f	0	beaches	canyons	0
83	8	waterfalls	beaches	marshes	1	A	2.51380705833435	j	1	marshes	beaches	0
83	9	marshes	mountains	waterfalls	1	B	2.30273580551147	j	1	waterfalls	mountains	0
83	10	beaches	waterfalls	bridges	1	B	1.76879191398621	j	1	bridges	waterfalls	0
83	11	mountains	marshes	canyons	1	A	2.74111533164978	f	0	canyons	marshes	0
84	0	beaches	bridges	forests	1	B	4.99008417129517	j	1	forests	bridges	1
84	1	canyons	deserts	bridges	0	B	2.53561401367188	j	0	deserts	bridges	1
84	2	forests	mountains	beaches	1	A	2.94535207748413	j	1	beaches	mountains	1
84	3	bridges	beaches	canyons	0	A	3.4660427570343	j	0	beaches	canyons	1
84	4	deserts	canyons	mountains	0	A	3.93141579627991	f	1	canyons	mountains	1
84	5	mountains	forests	deserts	1	B	2.03618001937866	j	1	deserts	forests	1
84	6	deserts	canyons	mountains	1	A	2.5819263458252	f	0	mountains	canyons	1
84	7	forests	mountains	beaches	0	A	2.01166701316833	f	1	mountains	beaches	1
84	8	bridges	beaches	canyons	0	A	3.21564316749573	f	1	beaches	canyons	1
84	9	canyons	deserts	bridges	1	B	2.96705913543701	f	0	bridges	deserts	1
84	10	beaches	bridges	forests	0	B	2.58941125869751	j	0	bridges	forests	1
84	11	mountains	forests	deserts	1	B	3.70518493652344	f	0	deserts	forests	1
85	0	parks	deserts	mountains	1	A	2.95372080802917	f	0	mountains	deserts	1
85	1	bridges	mountains	fields	0	A	1.791499376297	j	0	mountains	fields	1
85	2	fields	lighthouses	bridges	1	B	2.06520462036133	f	0	bridges	lighthouses	1
85	3	lighthouses	fields	deserts	0	A	1.94860601425171	f	1	fields	deserts	1
85	4	deserts	parks	lighthouses	1	B	2.80658292770386	j	1	lighthouses	parks	1
85	5	mountains	bridges	parks	1	B	2.53478479385376	f	0	parks	bridges	1
85	6	lighthouses	fields	deserts	0	A	1.68245387077332	f	1	fields	deserts	1
85	7	parks	deserts	mountains	0	A	1.82620573043823	j	0	deserts	mountains	1
85	8	mountains	bridges	parks	1	B	2.03658962249756	f	0	parks	bridges	1
85	9	deserts	parks	lighthouses	0	B	2.92321181297302	f	1	parks	lighthouses	1
85	10	bridges	mountains	fields	0	A	2.16668176651001	j	0	mountains	fields	1
85	11	fields	lighthouses	bridges	1	B	2.07319164276123	f	0	bridges	lighthouses	1
86	0	deserts	mountains	waterfalls	1	B	2.00270462036133	j	1	waterfalls	mountains	0
86	1	mountains	deserts	fields	0	A	1.98150324821472	f	1	deserts	fields	0
86	2	lakes	fields	beaches	0	A	1.34419012069702	j	0	fields	beaches	0
86	3	waterfalls	beaches	deserts	0	A	1.80488681793213	j	0	beaches	deserts	0
86	4	fields	lakes	mountains	0	B	1.68807363510132	f	1	lakes	mountains	0
86	5	beaches	waterfalls	lakes	0	B	1.80062389373779	f	1	waterfalls	lakes	0
86	6	waterfalls	beaches	deserts	1	A	1.32383108139038	j	1	deserts	beaches	0
86	7	mountains	deserts	fields	1	A	1.60107851028442	f	0	fields	deserts	0
86	8	lakes	fields	beaches	0	A	1.55909013748169	j	0	fields	beaches	0
86	9	deserts	mountains	waterfalls	1	B	1.96723008155823	j	1	waterfalls	mountains	0
86	10	beaches	waterfalls	lakes	1	B	1.74656367301941	f	0	lakes	waterfalls	0
86	11	fields	lakes	mountains	1	B	2.04421496391296	f	0	mountains	lakes	0
87	0	forests	marshes	mountains	0	B	3.26075005531311	f	1	marshes	mountains	0
87	1	deserts	mountains	canyons	0	B	2.64092326164246	j	0	mountains	canyons	0
87	2	lakes	canyons	marshes	0	B	3.40172410011292	j	0	canyons	marshes	0
87	3	canyons	lakes	deserts	1	A	2.70290613174438	f	0	deserts	lakes	0
87	4	mountains	deserts	forests	1	A	2.04988408088684	f	0	forests	deserts	0
87	5	marshes	forests	lakes	1	A	2.86177659034729	f	0	lakes	forests	0
87	6	marshes	forests	lakes	1	A	2.01995992660522	f	0	lakes	forests	0
87	7	mountains	deserts	forests	0	A	1.80836510658264	j	0	deserts	forests	0
87	8	canyons	lakes	deserts	1	A	4.78015971183777	f	0	deserts	lakes	0
87	9	lakes	canyons	marshes	0	B	3.03473138809204	j	0	canyons	marshes	0
87	10	deserts	mountains	canyons	0	B	2.47757482528687	f	1	mountains	canyons	0
87	11	forests	marshes	mountains	1	B	2.95379090309143	f	0	mountains	marshes	0
88	0	parks	lakes	forests	0	A	NaN	MISSING	NaN	lakes	forests	1
88	1	fields	lighthouses	lakes	0	A	2.55443978309631	j	0	lighthouses	lakes	1
88	2	forests	canyons	parks	1	B	2.74226593971252	f	0	parks	canyons	1
88	3	lakes	parks	fields	1	B	2.9958803653717	j	1	fields	parks	1
88	4	lighthouses	fields	canyons	0	B	3.63448309898376	j	0	fields	canyons	1
88	5	canyons	forests	lighthouses	0	A	1.79349899291992	j	0	forests	lighthouses	1
88	6	canyons	forests	lighthouses	1	A	1.04508495330811	f	0	lighthouses	forests	1
88	7	parks	lakes	forests	1	A	1.01983666419983	f	0	forests	lakes	1
88	8	lakes	parks	fields	1	B	4.12015891075134	j	1	fields	parks	1
88	9	lighthouses	fields	canyons	0	B	0.841627836227417	j	0	fields	canyons	1
88	10	fields	lighthouses	lakes	0	A	3.3882577419281	j	0	lighthouses	lakes	1
88	11	forests	canyons	parks	1	B	1.87501382827759	j	1	parks	canyons	1
89	0	bridges	waterfalls	forests	0	A	1.76542115211487	f	1	waterfalls	forests	0
89	1	waterfalls	bridges	beaches	0	B	2.56336522102356	f	1	bridges	beaches	0
89	2	deserts	forests	parks	0	A	1.56552767753601	j	0	forests	parks	0
89	3	forests	deserts	bridges	1	B	2.24281620979309	j	1	bridges	deserts	0
89	4	beaches	parks	waterfalls	1	A	2.38357496261597	f	0	waterfalls	parks	0
89	5	parks	beaches	deserts	0	B	3.03323292732239	j	0	beaches	deserts	0
89	6	beaches	parks	waterfalls	1	A	2.25300979614258	f	0	waterfalls	parks	0
89	7	bridges	waterfalls	forests	1	A	1.20709609985352	j	1	forests	waterfalls	0
89	8	deserts	forests	parks	0	A	1.45022177696228	j	0	forests	parks	0
89	9	forests	deserts	bridges	1	B	1.68124485015869	f	0	bridges	deserts	0
89	10	parks	beaches	deserts	0	B	2.35453319549561	j	0	beaches	deserts	0
89	11	waterfalls	bridges	beaches	1	B	1.59161758422852	j	1	beaches	bridges	0
90	0	parks	beaches	mountains	1	B	3.07447481155396	j	1	mountains	beaches	1
90	1	marshes	mountains	canyons	1	B	4.091952085495	j	1	canyons	mountains	1
90	2	beaches	parks	waterfalls	1	A	3.11555480957031	f	0	waterfalls	parks	1
90	3	canyons	waterfalls	marshes	0	A	2.4659628868103	f	1	waterfalls	marshes	1
90	4	mountains	marshes	parks	0	A	4.11645579338074	f	1	marshes	parks	1
90	5	waterfalls	canyons	beaches	1	B	3.15291595458984	j	1	beaches	canyons	1
90	6	marshes	mountains	canyons	1	B	1.50883102416992	f	0	canyons	mountains	1
90	7	beaches	parks	waterfalls	0	A	4.34301781654358	j	0	parks	waterfalls	1
90	8	canyons	waterfalls	marshes	0	A	0.987657785415649	f	1	waterfalls	marshes	1
90	9	parks	beaches	mountains	0	B	2.14940071105957	f	1	beaches	mountains	1
90	10	mountains	marshes	parks	1	A	-1.0505542755127	f	0	parks	marshes	1
90	11	waterfalls	canyons	beaches	0	B	1.01256489753723	f	1	canyons	beaches	1
91	0	fields	bridges	marshes	1	B	4.18839764595032	j	1	marshes	bridges	0
91	1	beaches	marshes	lakes	0	B	3.38613700866699	j	0	marshes	lakes	0
91	2	marshes	beaches	fields	1	A	2.87503027915955	j	1	fields	beaches	0
91	3	bridges	fields	mountains	1	A	2.95334839820862	j	1	mountains	fields	0
91	4	mountains	lakes	bridges	1	B	3.28938412666321	j	1	bridges	lakes	0
91	5	lakes	mountains	beaches	1	A	3.03010892868042	j	1	beaches	mountains	0
91	6	fields	bridges	marshes	0	B	2.96856498718262	f	1	bridges	marshes	0
91	7	lakes	mountains	beaches	0	A	3.76382184028625	f	1	mountains	beaches	0
91	8	marshes	beaches	fields	0	A	3.95696973800659	j	0	beaches	fields	0
91	9	mountains	lakes	bridges	0	B	2.36208629608154	j	0	lakes	bridges	0
91	10	beaches	marshes	lakes	1	B	3.70114398002625	f	0	lakes	marshes	0
91	11	bridges	fields	mountains	0	A	3.00425624847412	j	0	fields	mountains	0
92	0	beaches	lighthouses	marshes	0	A	2.00520181655884	f	1	lighthouses	marshes	1
92	1	fields	marshes	bridges	0	A	2.13416481018066	j	0	marshes	bridges	1
92	2	bridges	lakes	fields	0	B	1.72985601425171	f	1	lakes	fields	1
92	3	lakes	bridges	lighthouses	1	A	2.72024083137512	j	1	lighthouses	bridges	1
92	4	marshes	fields	beaches	0	B	3.21581292152405	j	0	fields	beaches	1
92	5	lighthouses	beaches	lakes	1	B	1.70611786842346	j	1	lakes	beaches	1
92	6	marshes	fields	beaches	1	B	3.71615886688232	j	1	beaches	fields	1
92	7	beaches	lighthouses	marshes	1	A	2.00659966468811	f	0	marshes	lighthouses	1
92	8	bridges	lakes	fields	1	B	3.7966730594635	j	1	fields	lakes	1
92	9	fields	marshes	bridges	1	A	2.44536018371582	f	0	bridges	marshes	1
92	10	lighthouses	beaches	lakes	0	B	1.31920599937439	f	1	beaches	lakes	1
92	11	lakes	bridges	lighthouses	0	A	1.43346381187439	f	1	bridges	lighthouses	1
93	0	bridges	parks	waterfalls	0	B	NaN	MISSING	NaN	parks	waterfalls	0
93	1	lighthouses	mountains	canyons	1	A	2.18706679344177	f	0	canyons	mountains	0
93	2	mountains	lighthouses	parks	1	B	2.33775401115417	j	1	parks	lighthouses	0
93	3	waterfalls	canyons	bridges	0	A	1.74656987190247	j	0	canyons	bridges	0
93	4	parks	bridges	mountains	0	A	1.97834014892578	f	1	bridges	mountains	0
93	5	canyons	waterfalls	lighthouses	0	B	1.40165495872498	f	1	waterfalls	lighthouses	0
93	6	lighthouses	mountains	canyons	1	A	1.12469387054443	f	0	canyons	mountains	0
93	7	canyons	waterfalls	lighthouses	0	B	1.73103904724121	f	1	waterfalls	lighthouses	0
93	8	waterfalls	canyons	bridges	1	A	1.67847275733948	f	0	bridges	canyons	0
93	9	mountains	lighthouses	parks	1	B	1.2038357257843	j	1	parks	lighthouses	0
93	10	parks	bridges	mountains	0	A	1.26592373847961	f	1	bridges	mountains	0
93	11	bridges	parks	waterfalls	1	B	1.21326684951782	f	0	waterfalls	parks	0
94	0	fields	lighthouses	lakes	0	A	3.05927395820618	f	1	lighthouses	lakes	0
94	1	lighthouses	fields	marshes	1	B	2.66425180435181	j	1	marshes	fields	0
94	2	marshes	parks	lighthouses	1	A	2.76767158508301	f	0	lighthouses	parks	0
94	3	forests	lakes	parks	0	A	2.85400390625	j	0	lakes	parks	0
94	4	lakes	forests	fields	0	B	2.28806209564209	j	0	forests	fields	0
94	5	parks	marshes	forests	0	B	2.03684663772583	j	0	marshes	forests	0
94	6	lighthouses	fields	marshes	0	B	1.76849794387817	j	0	fields	marshes	0
94	7	fields	lighthouses	lakes	1	A	2.08197164535522	f	0	lakes	lighthouses	0
94	8	parks	marshes	forests	0	B	1.43463730812073	j	0	marshes	forests	0
94	9	forests	lakes	parks	1	A	1.56945872306824	f	0	parks	lakes	0
94	10	marshes	parks	lighthouses	1	A	1.68165278434753	f	0	lighthouses	parks	0
94	11	lakes	forests	fields	1	B	1.20140790939331	f	0	fields	forests	0
95	0	marshes	forests	deserts	1	B	1.44406509399414	j	1	deserts	forests	0
95	1	canyons	waterfalls	forests	0	B	1.51040387153625	f	1	waterfalls	forests	0
95	2	waterfalls	canyons	beaches	1	A	1.25059580802917	f	0	beaches	canyons	0
95	3	forests	marshes	canyons	0	A	1.01463055610657	f	1	marshes	canyons	0
95	4	beaches	deserts	waterfalls	1	B	1.37489175796509	f	0	waterfalls	deserts	0
95	5	deserts	beaches	marshes	0	A	1.46735858917236	f	1	beaches	marshes	0
95	6	canyons	waterfalls	forests	0	B	1.72662115097046	j	0	waterfalls	forests	0
95	7	waterfalls	canyons	beaches	1	A	1.67604875564575	f	0	beaches	canyons	0
95	8	deserts	beaches	marshes	0	A	1.3823606967926	f	1	beaches	marshes	0
95	9	beaches	deserts	waterfalls	0	B	1.37309408187866	j	0	deserts	waterfalls	0
95	10	forests	marshes	canyons	1	A	1.37951493263245	j	1	canyons	marshes	0
95	11	marshes	forests	deserts	1	B	0.99183988571167	j	1	deserts	forests	0
96	0	waterfalls	deserts	lighthouses	0	B	4.99796009063721	f	1	deserts	lighthouses	1
96	1	lighthouses	canyons	waterfalls	1	A	2.515704870224	f	0	waterfalls	canyons	1
96	2	forests	bridges	canyons	1	A	1.86018800735474	j	1	canyons	bridges	1
96	3	deserts	waterfalls	bridges	0	A	2.32926964759827	f	1	waterfalls	bridges	1
96	4	canyons	lighthouses	forests	1	B	1.65869283676147	f	0	forests	lighthouses	1
96	5	bridges	forests	deserts	1	B	1.67869973182678	j	1	deserts	forests	1
96	6	waterfalls	deserts	lighthouses	0	B	1.95899677276611	f	1	deserts	lighthouses	1
96	7	canyons	lighthouses	forests	0	B	3.73099446296692	j	0	lighthouses	forests	1
96	8	forests	bridges	canyons	0	A	1.56254601478577	j	0	bridges	canyons	1
96	9	deserts	waterfalls	bridges	0	A	3.29555797576904	f	1	waterfalls	bridges	1
96	10	lighthouses	canyons	waterfalls	1	A	-1.03770351409912	f	0	waterfalls	canyons	1
96	11	bridges	forests	deserts	1	B	1.25540280342102	j	1	deserts	forests	1
98	0	canyons	deserts	forests	1	A	2.35133671760559	j	1	forests	deserts	1
98	1	marshes	forests	mountains	0	A	1.36979198455811	f	1	forests	mountains	1
98	2	lakes	mountains	deserts	0	A	1.77816677093506	f	1	mountains	deserts	1
98	3	mountains	lakes	marshes	1	B	1.87263178825378	j	1	marshes	lakes	1
98	4	forests	marshes	canyons	1	B	1.68280220031738	j	1	canyons	marshes	1
98	5	deserts	canyons	lakes	1	B	1.24863314628601	j	1	lakes	canyons	1
98	6	lakes	mountains	deserts	0	A	1.38761973381042	f	1	mountains	deserts	1
98	7	deserts	canyons	lakes	0	B	1.54044032096863	f	1	canyons	lakes	1
98	8	marshes	forests	mountains	0	A	1.14312481880188	f	1	forests	mountains	1
98	9	mountains	lakes	marshes	0	B	1.75893330574036	f	1	lakes	marshes	1
98	10	forests	marshes	canyons	1	B	2.15779519081116	j	1	canyons	marshes	1
98	11	canyons	deserts	forests	1	A	1.1259138584137	j	1	forests	deserts	1
100	0	forests	canyons	mountains	1	A	1.61129689216614	f	0	mountains	canyons	0
100	1	parks	bridges	canyons	0	A	1.89797687530518	f	1	bridges	canyons	0
100	2	fields	mountains	bridges	1	A	2.7390456199646	j	1	bridges	mountains	0
100	3	canyons	forests	parks	0	B	2.08877182006836	f	1	forests	parks	0
100	4	bridges	parks	fields	0	B	2.49847555160522	j	0	parks	fields	0
100	5	mountains	fields	forests	1	B	1.76849365234375	f	0	forests	fields	0
100	6	parks	bridges	canyons	1	A	3.42191076278687	j	1	canyons	bridges	0
100	7	forests	canyons	mountains	1	A	2.52338051795959	f	0	mountains	canyons	0
100	8	mountains	fields	forests	0	B	2.7709527015686	f	1	fields	forests	0
100	9	bridges	parks	fields	0	B	2.99243831634521	j	0	parks	fields	0
100	10	fields	mountains	bridges	1	A	1.63821029663086	j	1	bridges	mountains	0
100	11	canyons	forests	parks	0	B	3.08488798141479	f	1	forests	parks	0
101	0	parks	marshes	mountains	1	A	3.07877922058105	j	1	mountains	marshes	1
101	1	mountains	forests	parks	0	B	1.76782703399658	f	1	forests	parks	1
101	2	beaches	deserts	marshes	1	A	1.46619081497192	j	1	marshes	deserts	1
101	3	deserts	beaches	forests	1	B	1.11062908172607	j	1	forests	beaches	1
101	4	forests	mountains	deserts	1	A	1.47570562362671	j	1	deserts	mountains	1
101	5	marshes	parks	beaches	0	B	1.33597302436829	j	0	parks	beaches	1
101	6	marshes	parks	beaches	0	B	1.54868388175964	j	0	parks	beaches	1
101	7	forests	mountains	deserts	1	A	1.03169989585876	j	1	deserts	mountains	1
101	8	parks	marshes	mountains	0	A	1.86239576339722	j	0	marshes	mountains	1
101	9	mountains	forests	parks	0	B	1.39149785041809	f	1	forests	parks	1
101	10	deserts	beaches	forests	0	B	0.799272775650024	f	1	beaches	forests	1
101	11	beaches	deserts	marshes	1	A	0.952301979064941	j	1	marshes	deserts	1
103	0	lighthouses	lakes	deserts	0	B	1.59937357902527	f	1	lakes	deserts	1
103	1	waterfalls	deserts	beaches	1	B	0.958148717880249	f	0	beaches	deserts	1
103	2	deserts	waterfalls	lighthouses	1	A	1.44898772239685	j	1	lighthouses	waterfalls	1
103	3	fields	beaches	lakes	0	B	1.29017376899719	j	0	beaches	lakes	1
103	4	beaches	fields	waterfalls	1	A	1.37283444404602	f	0	waterfalls	fields	1
103	5	lakes	lighthouses	fields	0	A	1.54917502403259	f	1	lighthouses	fields	1
103	6	lighthouses	lakes	deserts	0	B	1.24221682548523	f	1	lakes	deserts	1
103	7	lakes	lighthouses	fields	1	A	1.95188927650452	f	0	fields	lighthouses	1
103	8	waterfalls	deserts	beaches	1	B	1.28214478492737	f	0	beaches	deserts	1
103	9	beaches	fields	waterfalls	0	A	0.984834909439087	j	0	fields	waterfalls	1
103	10	deserts	waterfalls	lighthouses	0	A	1.13931369781494	j	0	waterfalls	lighthouses	1
103	11	fields	beaches	lakes	1	B	1.73210668563843	f	0	lakes	beaches	1
104	0	waterfalls	bridges	parks	0	A	2.42768669128418	f	1	bridges	parks	1
104	1	parks	beaches	waterfalls	0	B	-1.08891892433167	f	1	beaches	waterfalls	1
104	2	bridges	waterfalls	mountains	0	B	1.16808080673218	f	1	waterfalls	mountains	1
104	3	beaches	parks	fields	0	A	3.95347857475281	j	0	parks	fields	1
104	4	mountains	fields	bridges	1	A	2.56650805473328	f	0	bridges	fields	1
104	5	fields	mountains	beaches	1	B	-1.06676816940308	f	0	beaches	mountains	1
104	6	parks	beaches	waterfalls	1	B	-7.11666202545166	f	0	waterfalls	beaches	1
104	7	mountains	fields	bridges	1	A	1.63753509521484	f	0	bridges	fields	1
104	8	bridges	waterfalls	mountains	0	B	2.26129388809204	f	1	waterfalls	mountains	1
104	9	beaches	parks	fields	0	A	-1.03864789009094	f	1	parks	fields	1
104	10	fields	mountains	beaches	1	B	-7.08855533599854	f	0	beaches	mountains	1
104	11	waterfalls	bridges	parks	1	A	1.03566288948059	j	1	parks	bridges	1
105	0	lakes	waterfalls	mountains	1	B	3.04378199577332	j	1	mountains	waterfalls	1
105	1	mountains	parks	lakes	0	A	3.2594907283783	f	1	parks	lakes	1
105	2	waterfalls	lakes	marshes	1	A	3.92655396461487	f	0	marshes	lakes	1
105	3	deserts	marshes	parks	0	A	3.56609177589417	j	0	marshes	parks	1
105	4	marshes	deserts	waterfalls	1	B	3.96642398834229	j	1	waterfalls	deserts	1
105	5	parks	mountains	deserts	0	B	3.70090794563293	f	1	mountains	deserts	1
105	6	mountains	parks	lakes	1	A	1.89297342300415	f	0	lakes	parks	1
105	7	marshes	deserts	waterfalls	0	B	2.99956154823303	j	0	deserts	waterfalls	1
105	8	deserts	marshes	parks	0	A	2.21056318283081	j	0	marshes	parks	1
105	9	lakes	waterfalls	mountains	0	B	3.7137439250946	f	1	waterfalls	mountains	1
105	10	waterfalls	lakes	marshes	1	A	2.74271059036255	f	0	marshes	lakes	1
105	11	parks	mountains	deserts	1	B	2.6765353679657	j	1	deserts	mountains	1
106	0	lakes	waterfalls	bridges	0	B	2.00546169281006	j	0	waterfalls	bridges	0
106	1	lighthouses	beaches	canyons	0	A	1.20749258995056	f	1	beaches	canyons	0
106	2	waterfalls	lakes	beaches	1	A	1.48950004577637	j	1	beaches	lakes	0
106	3	canyons	bridges	lighthouses	1	B	2.59820985794067	j	1	lighthouses	bridges	0
106	4	beaches	lighthouses	waterfalls	0	B	1.2552478313446	f	1	lighthouses	waterfalls	0
106	5	bridges	canyons	lakes	1	A	2.14234256744385	f	0	lakes	canyons	0
106	6	bridges	canyons	lakes	1	A	1.23003005981445	f	0	lakes	canyons	0
106	7	waterfalls	lakes	beaches	0	A	1.8563539981842	j	0	lakes	beaches	0
106	8	beaches	lighthouses	waterfalls	1	B	1.3104510307312	f	0	waterfalls	lighthouses	0
106	9	lakes	waterfalls	bridges	0	B	1.83666968345642	j	0	waterfalls	bridges	0
106	10	canyons	bridges	lighthouses	1	B	2.10025072097778	j	1	lighthouses	bridges	0
106	11	lighthouses	beaches	canyons	0	A	1.62830233573914	f	1	beaches	canyons	0
